company,name,year,month,TA_turnover,AR_turnover
30843,長利證券,2003,12,0.24,306.62
30855,大裕證券,2003,12,0.24,397.54
30869,新壽證券,2003,12,0.07,3.71
30872,榮盛證券,2003,12,0.1,184.4
30874,昇豐證券,2003,12,0.06,1.52
30876,和通證券,2003,12,0.08,26.69
30879,網路證券,2003,12,0.34,254.53
30880,鼎富證券,2003,12,0.25,317.65
30996,英商瑞銀證券─台灣分,2003,12,0.81,464.34
30999,美商美林證券台灣,2003,12,0.73,233.92
31618,宏觀投顧,2003,12,,
31635,美商曼氏期貨,2003,12,0.23,0
31688,復華期貨,2003,12,0.13,"1,386.43"
31832,聯貿期貨,2003,12,0.14,
31838,福邦期貨,2003,12,0.23,0
31844,如意期貨,2003,12,0.16,187.06
31867,大華期貨,2003,12,0.11,306.48
31872,元大期貨,2003,12,0.16,"1,080.87"
31880,金鼎期貨,2003,12,0.15,0
31929,聯邦期貨,2003,12,0.19,77.16
5833,元大證金,2003,12,0.07,
5864,致和證,2003,12,0.15,"1,432.63"
5866,統一期,2003,12,0.18,0
5867,康和期,2003,12,0.19,879.11
5869,元富期,2003,12,0.15,"1,573.68"
6003,大華證券,2003,12,0.09,39.09
6004,元京證,2003,12,0.11,8.53
6005,群益證,2003,12,0.08,10.29
6008,凱基證,2003,12,0.11,2.24
6010,台証證券,2003,12,0.11,45.83
6012,金鼎證,2003,12,0.1,0
6015,宏遠證,2003,12,0.1,30.51
6016,康和證,2003,12,0.1,7.07
6017,亞洲證券,2003,12,0.09,144.86
6020,大展證,2003,12,0.07,3.72
6021,美好證,2003,12,0.1,12.78
6022,大眾證,2003,12,0.09,6.72
6023,元大期,2003,12,0.22,"1,260.94"
6024,群益期,2003,12,0.13,609.94
6026,福邦證,2003,12,0.11,10.49
6027,德信,2003,12,0.1,43.68
60732,大永證券,2003,12,0.28,0
B00076,兆豐投顧,2003,12,,
M3000,証券,2003,12,0.1,41.74
OTC30,證券類,2003,12,0.1,4.88
T3000,證券上市櫃及金控旗下,2003,12,0.1,10.54
000019,摩根證券,2002,12,,
000109,駿騰新世紀,2002,12,0.05,9.57
000116,日盛證券,2002,12,0.14,10.57
000136,麥格理資本,2002,12,0.54,166.41
000140,蘇皇證券,2002,12,0.42,0
000145,日商野村證券,2002,12,0.79,0
000148,美商高盛,2002,12,0.87,5.88
000152,瑞士信貸,2002,12,0.64,"1,128.80"
000153,德意志證券,2002,12,1.03,205.48
000218,亞東證券,2002,12,0.01,0.36
000230,花旗證券,2002,12,0.05,0
000511,富隆證券,2002,12,0.1,14.74
000532,高橋證券,2002,12,0.27,143.77
000538,第一金證,2002,12,0.1,10.36
000542,世界證券,2002,12,0.06,15.41
000546,寶盛證券,2002,12,0.15,210.11
000560,永興證券,2002,12,0.31,72.83
000566,日進證券,2002,12,0.17,251.98
000569,豐興證券,2002,12,0.12,222.61
000586,盈溢證券,2002,12,0.11,264.96
000587,光隆證券,2002,12,0.15,80.11
000596,日茂證券,2002,12,0.21,121.6
000601,奔亞證券,2002,12,0.08,0
000615,通營證券,2002,12,0.08,184.75
000616,中信證券,2002,12,0.03,1.05
000620,長城國際開發,2002,12,0.18,62.8
000621,新百王證券,2002,12,0.08,157.79
000638,光和證券,2002,12,0.28,208.94
000645,永全證券,2002,12,0.18,184.95
000646,大昌證券,2002,12,0.36,183.43
000662,口袋證券,2002,12,0.15,145.73
000695,福勝證券,2002,12,0.19,244.8
000700,兆豐證券,2002,12,0.09,4.98
000702,信富資產管理,2002,12,0.16,0
000707,豐農證券,2002,12,0.16,243.7
000708,石橋證券,2002,12,0.46,251.25
000712,台安證券,2002,12,0.15,195.58
000736,日陞證券,2002,12,0.21,219.9
000767,金港證券,2002,12,0.23,231.3
000775,北城證券,2002,12,0.3,0
000778,富星資產管理,2002,12,0.31,123.29
000779,國票證券,2002,12,0.12,202.78
000790,豐德證券,2002,12,0.19,92.58
000815,台新證券,2002,12,0.08,196.55
000838,安泰證券,2002,12,0.27,235.38
000844,摩根大通,2002,12,0.47,10.74
000849,京城證券,2002,12,0.16,182.91
000852,中農證券,2002,12,0.2,312.98
000856,新光證券,2002,12,0.09,182.17
000866,萬通投資,2002,12,0.08,56.28
000871,陽信證券,2002,12,0.38,148.46
000877,大鼎證券,2002,12,0.47,93.18
000884,玉山證券,2002,12,0.03,4.37
000885,鑫豐證券,2002,12,0.19,43.57
000889,大和國泰,2002,12,0.05,40.37
000930,華南永昌證券,2002,12,0.14,11.7
000960,富邦證券,2002,12,0.13,12.78
000980,元大證券,2002,12,0.15,13.29
0009A0,永豐金證券,2002,12,0.12,35.06
002011,愛德盟期貨,2002,12,0.22,45.43
002081,華大期貨,2002,12,0.12,0
010002,環華證金,2002,12,0.05,
021011,國泰期貨,2002,12,0.06,"3,156.99"
021021,永豐期貨,2002,12,0.17,"1,469.53"
021041,凱基期貨,2002,12,0.14,20.74
021051,國票期貨,2002,12,0.14,0
021071,日盛期貨,2002,12,0.16,145.84
021141,華南期貨,2002,12,0.09,144.17
021151,新竹期貨,2002,12,0.13,0
021211,台証期貨,2002,12,0.15,0
021301,兆豐期貨,2002,12,0.17,0
026000,富邦期貨,2002,12,0.17,197.98
2854,寶來證,2002,12,0.13,33.47
2855,統一證,2002,12,0.1,34.59
2856,元富證,2002,12,0.11,23.41
28888,福記企管,2002,12,0.08,
28891,安泰證金,2002,12,0.05,
30106,遠東證券,2002,12,0.08,0
30110,鑫永利,2002,12,0.09,7.19
30119,第一證券,2002,12,0.14,1.43
30138,里昂證券,2002,12,0.9,233.94
30142,港商匯豐詹金寶證券亞,2002,12,0.73,560.94
30146,英商法興證券台北分公,2002,12,0.37,542.73
30147,摩根士丹利亞,2002,12,0.64,366.03
30197,富通證券,2002,12,0.75,1.22
30198,花旗美邦,2002,12,0.89,138.73
30219,菁英證券,2002,12,0.05,"1,730.78"
30514,聯合證券,2002,12,0.18,255.81
30518,太平洋證券,2002,12,0.07,23.67
30535,利通證券,2002,12,0.29,104.64
30537,鴻福證券,2002,12,0.25,173.19
30550,豐銀證券,2002,12,0.03,24.6
30559,公正證券,2002,12,0.07,113.96
30588,富鴻證券,2002,12,0.08,0
30598,廣明證券,2002,12,0.15,168.41
30634,倍利證券,2002,12,0.04,1.62
30660,大府城證券,2002,12,0.58,77.05
30666,和興證券,2002,12,0.17,229.01
30667,台鳳證券,2002,12,0.18,230.59
30696,誠泰證券,2002,12,0.28,240.87
30697,金稻埕證券,2002,12,0.18,0
30752,東勢證券,2002,12,0.16,225.28
30753,富順證券,2002,12,0.28,206.52
30769,金興證券,2002,12,0.14,86.45
30808,大興證券,2002,12,0.38,158.48
30843,長利證券,2002,12,0.23,50.22
30846,宏道證券,2002,12,0.13,0
30855,大裕證券,2002,12,0.29,229.46
30867,寶宏證券,2002,12,0.18,96.76
30869,新壽證券,2002,12,0.05,17.25
30872,榮盛證券,2002,12,0.14,35.95
30874,昇豐證券,2002,12,0.03,1.19
30876,和通證券,2002,12,0.03,9.08
30879,網路證券,2002,12,0.23,259.94
30880,鼎富證券,2002,12,0.33,111.51
30883,元鼎證券,2002,12,0.44,52.18
30886,元益證券,2002,12,0.18,68.54
30996,英商瑞銀證券─台灣分,2002,12,0.94,0
30999,美商美林證券台灣,2002,12,0.68,36.64
31618,宏觀投顧,2002,12,,
31635,美商曼氏期貨,2002,12,0.21,0
31649,瑞富羅盛豐期貨,2002,12,0.19,0
31688,復華期貨,2002,12,0.1,"1,302.16"
31832,聯貿期貨,2002,12,,
31838,福邦期貨,2002,12,0.15,0
31839,台育期貨經紀,2002,12,0.15,0
31844,如意期貨,2002,12,0.13,0
31867,大華期貨,2002,12,0.11,0
31872,元大期貨,2002,12,0.2,"1,800.61"
31880,金鼎期貨,2002,12,0.18,0
31929,聯邦期貨,2002,12,0.23,82.06
5833,元大證金,2002,12,0.06,
5864,致和證,2002,12,0.2,"1,418.87"
5866,統一期,2002,12,0.18,0
5867,康和期,2002,12,0.16,"1,459.39"
5869,元富期,2002,12,0.16,384.31
6002,台育證券,2002,12,0.08,5.2
6003,大華證券,2002,12,0.05,32.78
6004,元京證,2002,12,0.1,8.82
6005,群益證,2002,12,0.08,8.84
6008,凱基證,2002,12,0.12,25.43
6010,台証證券,2002,12,0.09,59.68
6012,金鼎證,2002,12,0.13,32.04
6015,宏遠證,2002,12,0.04,14.55
6016,康和證,2002,12,0.09,5.78
6017,亞洲證券,2002,12,0.09,5.3
6020,大展證,2002,12,0.07,28.03
6021,美好證,2002,12,0.09,15.83
6022,大眾證,2002,12,0.07,4.29
6023,元大期,2002,12,0.22,"4,478.55"
6024,群益期,2002,12,0.15,769.34
6026,福邦證,2002,12,0.07,7.75
6027,德信,2002,12,0.16,39.19
60732,大永證券,2002,12,0.32,0
B00076,兆豐投顧,2002,12,,
M3000,証券,2002,12,0.11,30
OTC30,證券類,2002,12,0.1,10.12
T3000,證券上市櫃及金控旗下,2002,12,0.11,13.97
